time,CO2,TVOC,CH2O,PM2.5,humidity,temperature,PM10,PM1.0,LUX,MCU,noise
15:27:29,441,82,35,69,4187,2631,103,46,780,3601,54
15:27:30,436,78,33,68,4186,2631,101,46,780,3584,53
15:27:31,433,76,32,67,4184,2631,100,46,780,3602,53
15:27:32,430,80,34,66,4184,2631,101,48,780,3602,54
15:27:33,424,77,33,65,4184,2630,102,50,780,3596,53
15:27:34,430,81,34,65,4183,2631,106,51,780,3606,53
15:27:35,432,82,35,65,4183,2630,110,52,780,3594,54
15:27:36,423,76,32,66,4184,2630,114,55,780,3594,53
15:27:37,427,79,33,66,4185,2630,116,54,780,3577,53
15:27:38,418,78,33,67,4186,2629,117,55,780,3574,53
15:27:39,424,78,33,67,4187,2630,116,56,780,3574,54
15:27:40,424,80,34,67,4188,2629,112,56,780,3592,53
15:27:41,425,79,33,68,4187,2629,111,56,780,3581,54
15:27:42,423,79,33,68,4187,2629,108,55,780,3588,53
15:27:43,423,79,33,68,4186,2629,106,56,780,3570,53
15:27:44,427,78,33,68,4186,2630,106,57,780,3581,53
15:27:45,422,80,34,68,4185,2630,107,59,780,3585,54
15:27:46,425,79,33,69,4184,2630,108,58,780,3592,53
15:27:47,423,80,34,69,4184,2629,110,59,780,3581,53
15:27:48,423,78,33,70,4183,2629,112,58,780,3564,54
15:27:49,422,79,33,70,4183,2629,112,57,780,3574,54
15:27:50,422,77,33,70,4182,2628,115,57,780,3581,53
15:27:51,420,79,33,70,4182,2628,116,56,780,3585,53
15:27:52,421,76,32,70,4181,2627,117,55,780,3592,54
15:27:53,415,76,32,69,4181,2627,118,55,780,3578,53
15:27:54,419,78,33,69,4181,2627,120,56,780,3578,53
15:27:55,416,77,33,69,4181,2627,122,56,780,3568,53
15:27:56,415,75,32,69,4182,2627,123,58,780,3557,53
15:27:57,411,76,32,69,4184,2627,125,60,780,3570,54
15:27:58,418,73,31,69,4185,2627,124,62,780,3577,53
15:27:59,410,72,30,69,4186,2628,124,63,780,3584,53
15:28:00,409,77,33,70,4187,2627,123,64,780,3602,54
15:28:01,414,76,32,70,4187,2628,123,64,780,3616,53
15:28:02,414,75,32,71,4188,2629,121,64,780,3602,53
15:28:03,420,76,32,72,4189,2628,119,65,780,3570,53
15:28:04,419,76,32,73,4191,2628,117,64,780,3570,53
15:28:05,419,76,32,73,4193,2628,116,61,780,3570,53
15:28:06,420,75,32,73,4196,2628,117,59,780,3584,53
15:28:07,422,75,32,74,4198,2628,117,58,780,3577,53
15:28:08,428,73,31,73,4199,2629,115,56,780,3588,54
15:28:09,429,72,30,73,4199,2628,113,56,780,3598,53
15:28:10,432,77,33,73,4199,2628,111,56,780,3602,53
15:28:11,433,77,33,73,4200,2629,111,56,780,3598,53
15:28:12,436,78,33,72,4199,2628,112,57,780,3581,53
15:28:13,427,75,32,72,4199,2629,113,59,780,3584,53
15:28:14,430,82,35,72,4199,2629,112,58,780,3590,54
15:28:15,437,77,33,72,4198,2629,112,59,780,3597,53
15:28:16,431,81,34,72,4198,2629,114,59,780,3597,53
15:28:17,428,81,34,72,4199,2630,113,57,780,3590,53
15:28:18,433,84,36,71,4199,2630,113,56,780,3577,53
15:28:19,425,83,35,71,4199,2629,114,53,780,3570,53
15:28:20,429,75,32,71,4200,2629,112,51,780,3564,53
15:28:21,428,76,32,70,4200,2629,109,50,780,3570,53
15:28:22,435,78,33,69,4200,2629,106,51,780,3577,53
15:28:23,435,76,32,68,4199,2630,100,49,780,3577,53
15:28:24,433,83,35,67,4199,2630,94,47,780,3564,55
